3-15-2023 10:12:08-debug: %cImport%c: C:\CocosDashboard_1.2.5\resources\.editors\Creator\3.7.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-15-2023 13:33:51-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 13:33:52-debug: // ---- build task Sort some build options to settings.json ---- (864ms)
3-15-2023 13:33:52-debug: custom joint texture layouts start12%
3-15-2023 13:33:52-debug: run build task Sort some build options to settings.json success in 864 ms √12%
3-15-2023 13:33:52-debug: Process: heapTotal 221.07MB heapUsed 194.34MB rss 246.18MB
3-15-2023 13:33:52-debug: // ---- build task custom joint texture layouts ----
3-15-2023 13:33:52-debug: // ---- build task custom joint texture layouts ---- (2ms)
3-15-2023 13:33:52-debug: run build task custom joint texture layouts success in 2 ms √12%
3-15-2023 13:33:52-debug: Process: heapTotal 221.07MB heapUsed 194.37MB rss 246.18MB
3-15-2023 13:33:52-debug: // ---- build task custom joint physics ----
3-15-2023 13:33:52-debug: custom joint physics start12%
3-15-2023 13:33:52-debug: run build task custom joint physics success in 0 ms √13%
3-15-2023 13:33:52-debug: Process: heapTotal 221.07MB heapUsed 194.39MB rss 246.18MB
3-15-2023 13:33:52-debug: // ---- build task Fill script data to settings ----
3-15-2023 13:33:52-debug: Fill script data to settings start13%
3-15-2023 13:33:52-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 13:33:52-debug: Fill scene data to settings start13%
3-15-2023 13:33:52-debug: // ---- build task Fill scene data to settings ----
3-15-2023 13:33:52-debug: Process: heapTotal 221.07MB heapUsed 194.41MB rss 246.18MB
3-15-2023 13:33:52-debug: run build task Fill scene data to settings success in 0 ms √14%
3-15-2023 13:33:52-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 13:33:52-debug: Process: heapTotal 221.07MB heapUsed 194.43MB rss 246.18MB
3-15-2023 13:33:52-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 13:33:52-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
3-15-2023 13:33:52-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 13:33:52-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 13:33:52-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
3-15-2023 13:33:52-debug: options.md5Cache is false.
3-15-2023 13:33:52-debug: Process: heapTotal 221.07MB heapUsed 194.56MB rss 246.19MB
3-15-2023 13:33:52-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-15-2023 13:33:52-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
3-15-2023 13:33:53-debug: refresh db internal success
3-15-2023 13:33:53-debug: refresh db assets success
3-15-2023 13:33:53-debug: asset-db:worker-effect-data-processing (108ms)
3-15-2023 13:33:53-debug: asset-db:refresh-all-database (160ms)
3-15-2023 13:34:17-debug: refresh db internal success
3-15-2023 13:34:17-debug: refresh db assets success
3-15-2023 13:34:17-debug: asset-db:worker-effect-data-processing (92ms)
3-15-2023 13:34:17-debug: asset-db:refresh-all-database (122ms)
3-15-2023 13:34:27-debug: refresh db internal success
3-15-2023 13:34:27-debug: refresh db assets success
3-15-2023 13:34:27-debug: asset-db:worker-effect-data-processing (139ms)
3-15-2023 13:34:27-debug: asset-db:refresh-all-database (174ms)
3-15-2023 13:34:38-debug: refresh db internal success
3-15-2023 13:34:39-debug: asset-db:worker-effect-data-processing (91ms)
3-15-2023 13:34:39-debug: refresh db assets success
3-15-2023 13:34:39-debug: asset-db:refresh-all-database (122ms)
3-15-2023 13:34:39-debug: refresh db internal success
3-15-2023 13:34:39-debug: refresh db assets success
3-15-2023 13:34:39-debug: asset-db:worker-effect-data-processing (86ms)
3-15-2023 13:34:39-debug: asset-db:refresh-all-database (118ms)
3-15-2023 13:35:41-debug: refresh db internal success
3-15-2023 13:35:41-debug: asset-db:worker-effect-data-processing (92ms)
3-15-2023 13:35:41-debug: refresh db assets success
3-15-2023 13:35:41-debug: asset-db:refresh-all-database (126ms)
3-15-2023 13:36:00-debug: refresh db internal success
3-15-2023 13:36:00-debug: refresh db assets success
3-15-2023 13:36:00-debug: asset-db:worker-effect-data-processing (137ms)
3-15-2023 13:36:00-debug: asset-db:refresh-all-database (169ms)
3-15-2023 13:36:06-debug: refresh db internal success
3-15-2023 13:36:06-debug: asset-db:worker-effect-data-processing (90ms)
3-15-2023 13:36:06-debug: refresh db assets success
3-15-2023 13:36:06-debug: asset-db:refresh-all-database (122ms)
3-15-2023 13:36:33-debug: refresh db internal success
3-15-2023 13:36:33-debug: asset-db:worker-effect-data-processing (104ms)
3-15-2023 13:36:33-debug: refresh db assets success
3-15-2023 13:36:33-debug: asset-db:refresh-all-database (137ms)
3-15-2023 13:36:53-debug: refresh db internal success
3-15-2023 13:36:53-debug: refresh db assets success
3-15-2023 13:36:53-debug: asset-db:worker-effect-data-processing (137ms)
3-15-2023 13:36:53-debug: asset-db:refresh-all-database (168ms)
3-15-2023 13:36:56-debug: refresh db internal success
3-15-2023 13:36:56-debug: refresh db assets success
3-15-2023 13:36:56-debug: asset-db:worker-effect-data-processing (86ms)
3-15-2023 13:36:56-debug: asset-db:refresh-all-database (115ms)
3-15-2023 13:37:19-debug: refresh db internal success
3-15-2023 13:37:19-debug: refresh db assets success
3-15-2023 13:37:19-debug: asset-db:worker-effect-data-processing (99ms)
3-15-2023 13:37:19-debug: asset-db:refresh-all-database (129ms)
3-15-2023 13:37:31-debug: refresh db internal success
3-15-2023 13:37:31-debug: refresh db assets success
3-15-2023 13:37:31-debug: asset-db:worker-effect-data-processing (91ms)
3-15-2023 13:37:31-debug: asset-db:refresh-all-database (124ms)
3-15-2023 13:37:44-debug: refresh db internal success
3-15-2023 13:37:44-debug: %cImport%c: C:\Users\ADMIN\ThrowKnifeGame\assets\Scripts\Game.tsbackground: #aaff85; color: #000;color: #000;
3-15-2023 13:37:44-debug: asset-db:worker-effect-data-processing (134ms)
3-15-2023 13:37:44-debug: refresh db assets success
3-15-2023 13:37:44-debug: asset-db:refresh-all-database (164ms)
3-15-2023 13:37:44-debug: Query all assets info in project
3-15-2023 13:37:44-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 13:37:44-debug:   Number of all scripts: 1
3-15-2023 13:37:44-debug:   Number of other assets: 298
3-15-2023 13:37:44-debug: // ---- build task Query asset bundle ----
3-15-2023 13:37:44-debug: Process: heapTotal 218.75MB heapUsed 190.12MB rss 243.15MB
3-15-2023 13:37:44-debug: Query asset bundle start0%
3-15-2023 13:37:44-debug:   Number of all scenes: 1
3-15-2023 13:37:44-debug: // ---- build task Query asset bundle ---- (5ms)
3-15-2023 13:37:44-debug: run build task Query asset bundle success in 5 ms √3%
3-15-2023 13:37:44-debug: Query and organize assets start3%
3-15-2023 13:37:44-debug: Process: heapTotal 218.75MB heapUsed 191.66MB rss 243.15MB
3-15-2023 13:37:44-debug: // ---- build task Query and organize assets ----
3-15-2023 13:37:44-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 13:37:44-debug: Number of scenes: 1
3-15-2023 13:37:44-debug: // ---- build task Query and organize assets ---- (5ms)
3-15-2023 13:37:44-debug: run build task Query and organize assets success in 5 ms √7%
3-15-2023 13:37:44-debug: Organize scripts start7%
3-15-2023 13:37:44-debug: Process: heapTotal 218.75MB heapUsed 189.65MB rss 243.23MB
3-15-2023 13:37:44-debug: // ---- build task Organize scripts ----
3-15-2023 13:37:44-debug: sort script group...
3-15-2023 13:37:44-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 13:37:44-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 13:37:44-debug: Process: heapTotal 218.75MB heapUsed 189.68MB rss 243.23MB
3-15-2023 13:37:44-debug: Init settings and config start10%
3-15-2023 13:37:44-debug: // ---- build task Init settings and config ----
3-15-2023 13:37:44-debug: run build task Init settings and config success in 0 ms √11%
3-15-2023 13:37:44-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 13:37:44-debug: Process: heapTotal 218.75MB heapUsed 189.71MB rss 243.23MB
3-15-2023 13:37:44-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 13:37:44-debug: builder.tasks.settings.macro start11%
3-15-2023 13:37:44-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
3-15-2023 13:37:44-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
3-15-2023 13:37:44-debug: Process: heapTotal 218.75MB heapUsed 189.73MB rss 243.23MB
3-15-2023 13:37:44-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 13:37:44-debug: Sort some build options to settings.json start11%
3-15-2023 13:37:45-debug: // ---- build task Sort some build options to settings.json ---- (1030ms)
3-15-2023 13:37:45-debug: run build task Sort some build options to settings.json success in 1030 ms √12%
3-15-2023 13:37:45-debug: custom joint texture layouts start12%
3-15-2023 13:37:45-debug: Process: heapTotal 218.75MB heapUsed 189.81MB rss 243.29MB
3-15-2023 13:37:45-debug: // ---- build task custom joint texture layouts ----
3-15-2023 13:37:45-debug: run build task custom joint texture layouts success in 0 ms √12%
3-15-2023 13:37:45-debug: custom joint physics start12%
3-15-2023 13:37:45-debug: // ---- build task custom joint physics ----
3-15-2023 13:37:45-debug: Process: heapTotal 218.75MB heapUsed 189.83MB rss 243.29MB
3-15-2023 13:37:45-debug: run build task custom joint physics success in 0 ms √13%
3-15-2023 13:37:45-debug: Fill script data to settings start13%
3-15-2023 13:37:45-debug: // ---- build task Fill script data to settings ----
3-15-2023 13:37:45-debug: Process: heapTotal 218.75MB heapUsed 189.85MB rss 243.29MB
3-15-2023 13:37:45-debug: // ---- build task Fill script data to settings ---- (1ms)
3-15-2023 13:37:45-debug: run build task Fill script data to settings success in 1 ms √13%
3-15-2023 13:37:45-debug: // ---- build task Fill scene data to settings ----
3-15-2023 13:37:45-debug: Process: heapTotal 218.75MB heapUsed 189.87MB rss 243.29MB
3-15-2023 13:37:45-debug: Fill scene data to settings start13%
3-15-2023 13:37:45-debug: run build task Fill scene data to settings success in 0 ms √14%
3-15-2023 13:37:45-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 13:37:45-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 13:37:45-debug: Process: heapTotal 218.75MB heapUsed 189.90MB rss 243.29MB
3-15-2023 13:37:45-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
3-15-2023 13:37:45-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
3-15-2023 13:37:45-debug: Process: heapTotal 218.75MB heapUsed 190.03MB rss 243.30MB
3-15-2023 13:37:45-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 13:37:45-debug: options.md5Cache is false.
3-15-2023 13:37:45-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 13:37:45-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-15-2023 13:37:45-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
3-15-2023 13:37:49-debug: programming:execute-script (3ms)
3-15-2023 13:37:49-debug: Query all assets info in project
3-15-2023 13:37:49-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 13:37:49-debug:   Number of all scripts: 1
3-15-2023 13:37:49-debug:   Number of other assets: 298
3-15-2023 13:37:49-debug: // ---- build task Query asset bundle ----
3-15-2023 13:37:49-debug: Query asset bundle start0%
3-15-2023 13:37:49-debug: Process: heapTotal 218.75MB heapUsed 191.81MB rss 243.38MB
3-15-2023 13:37:49-debug:   Number of all scenes: 1
3-15-2023 13:37:49-debug: // ---- build task Query asset bundle ---- (3ms)
3-15-2023 13:37:49-debug: run build task Query asset bundle success in 3 ms √3%
3-15-2023 13:37:49-debug: Process: heapTotal 218.75MB heapUsed 189.63MB rss 243.38MB
3-15-2023 13:37:49-debug: Query and organize assets start3%
3-15-2023 13:37:49-debug: // ---- build task Query and organize assets ----
3-15-2023 13:37:49-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 13:37:49-debug: Number of scenes: 1
3-15-2023 13:37:49-debug: // ---- build task Query and organize assets ---- (3ms)
3-15-2023 13:37:49-debug: run build task Query and organize assets success in 3 ms √7%
3-15-2023 13:37:49-debug: // ---- build task Organize scripts ----
3-15-2023 13:37:49-debug: Process: heapTotal 218.75MB heapUsed 191.05MB rss 243.38MB
3-15-2023 13:37:49-debug: sort script group...
3-15-2023 13:37:49-debug: Organize scripts start7%
3-15-2023 13:37:49-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 13:37:49-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 13:37:49-debug: Process: heapTotal 218.75MB heapUsed 191.08MB rss 243.38MB
3-15-2023 13:37:49-debug: Init settings and config start10%
3-15-2023 13:37:49-debug: // ---- build task Init settings and config ----
3-15-2023 13:37:49-debug: // ---- build task Init settings and config ---- (1ms)
3-15-2023 13:37:49-debug: run build task Init settings and config success in 1 ms √11%
3-15-2023 13:37:49-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 13:37:49-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 13:37:49-debug: Process: heapTotal 218.75MB heapUsed 191.11MB rss 243.38MB
3-15-2023 13:37:49-debug: builder.tasks.settings.macro start11%
3-15-2023 13:37:49-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
3-15-2023 13:37:49-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
3-15-2023 13:37:49-debug: Process: heapTotal 218.75MB heapUsed 191.14MB rss 243.38MB
3-15-2023 13:37:49-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 13:37:49-debug: Sort some build options to settings.json start11%
3-15-2023 13:37:50-debug: // ---- build task Sort some build options to settings.json ---- (102ms)
3-15-2023 13:37:50-debug: run build task Sort some build options to settings.json success in 102 ms √12%
3-15-2023 13:37:50-debug: Process: heapTotal 218.75MB heapUsed 191.21MB rss 243.39MB
3-15-2023 13:37:50-debug: custom joint texture layouts start12%
3-15-2023 13:37:50-debug: // ---- build task custom joint texture layouts ----
3-15-2023 13:37:50-debug: // ---- build task custom joint texture layouts ---- (1ms)
3-15-2023 13:37:50-debug: run build task custom joint texture layouts success in 1 ms √12%
3-15-2023 13:37:50-debug: Process: heapTotal 218.75MB heapUsed 191.23MB rss 243.39MB
3-15-2023 13:37:50-debug: // ---- build task custom joint physics ----
3-15-2023 13:37:50-debug: custom joint physics start12%
3-15-2023 13:37:50-debug: // ---- build task custom joint physics ---- (1ms)
3-15-2023 13:37:50-debug: run build task custom joint physics success in 1 ms √13%
3-15-2023 13:37:50-debug: Process: heapTotal 218.75MB heapUsed 191.26MB rss 243.39MB
3-15-2023 13:37:50-debug: Fill script data to settings start13%
3-15-2023 13:37:50-debug: // ---- build task Fill script data to settings ----
3-15-2023 13:37:50-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 13:37:50-debug: Fill scene data to settings start13%
3-15-2023 13:37:50-debug: // ---- build task Fill scene data to settings ----
3-15-2023 13:37:50-debug: Process: heapTotal 218.75MB heapUsed 191.28MB rss 243.39MB
3-15-2023 13:37:50-debug: run build task Fill scene data to settings success in 0 ms √14%
3-15-2023 13:37:50-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 13:37:50-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 13:37:50-debug: Process: heapTotal 218.75MB heapUsed 191.30MB rss 243.39MB
3-15-2023 13:37:50-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
3-15-2023 13:37:50-debug: Process: heapTotal 218.75MB heapUsed 191.43MB rss 243.39MB
3-15-2023 13:37:50-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 13:37:50-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
3-15-2023 13:37:50-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 13:37:50-debug: options.md5Cache is false.
3-15-2023 13:37:50-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-15-2023 13:37:50-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
3-15-2023 13:38:52-debug: refresh db internal success
3-15-2023 13:38:53-debug: asset-db:worker-effect-data-processing (111ms)
3-15-2023 13:38:53-debug: %cImport%c: C:\Users\ADMIN\ThrowKnifeGame\assets\Scripts\Game.tsbackground: #aaff85; color: #000;color: #000;
3-15-2023 13:38:53-debug: refresh db assets success
3-15-2023 13:38:53-debug: asset-db:refresh-all-database (152ms)
3-15-2023 13:38:53-debug: Query all assets info in project
3-15-2023 13:38:53-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 13:38:53-debug:   Number of all scenes: 1
3-15-2023 13:38:53-debug:   Number of other assets: 298
3-15-2023 13:38:53-debug: // ---- build task Query asset bundle ----
3-15-2023 13:38:53-debug: Query asset bundle start0%
3-15-2023 13:38:53-debug:   Number of all scripts: 1
3-15-2023 13:38:53-debug: Process: heapTotal 222.11MB heapUsed 197.25MB rss 247.97MB
3-15-2023 13:38:53-debug: // ---- build task Query asset bundle ---- (8ms)
3-15-2023 13:38:53-debug: run build task Query asset bundle success in 8 ms √3%
3-15-2023 13:38:53-debug: Process: heapTotal 221.38MB heapUsed 194.43MB rss 247.04MB
3-15-2023 13:38:53-debug: // ---- build task Query and organize assets ----
3-15-2023 13:38:53-debug: Query and organize assets start3%
3-15-2023 13:38:53-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 13:38:53-debug: Number of scenes: 1
3-15-2023 13:38:53-debug: // ---- build task Query and organize assets ---- (7ms)
3-15-2023 13:38:53-debug: run build task Query and organize assets success in 7 ms √7%
3-15-2023 13:38:53-debug: sort script group...
3-15-2023 13:38:53-debug: // ---- build task Organize scripts ----
3-15-2023 13:38:53-debug: Organize scripts start7%
3-15-2023 13:38:53-debug: Process: heapTotal 221.38MB heapUsed 195.85MB rss 247.08MB
3-15-2023 13:38:53-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 13:38:53-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 13:38:53-debug: Init settings and config start10%
3-15-2023 13:38:53-debug: Process: heapTotal 221.38MB heapUsed 195.88MB rss 247.08MB
3-15-2023 13:38:53-debug: // ---- build task Init settings and config ----
3-15-2023 13:38:53-debug: run build task Init settings and config success in 0 ms √11%
3-15-2023 13:38:53-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 13:38:53-debug: Process: heapTotal 221.38MB heapUsed 195.91MB rss 247.08MB
3-15-2023 13:38:53-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 13:38:53-debug: builder.tasks.settings.macro start11%
3-15-2023 13:38:53-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
3-15-2023 13:38:53-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
3-15-2023 13:38:53-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 13:38:53-debug: Sort some build options to settings.json start11%
3-15-2023 13:38:53-debug: Process: heapTotal 221.38MB heapUsed 195.94MB rss 247.08MB
3-15-2023 13:38:54-debug: // ---- build task Sort some build options to settings.json ---- (1216ms)
3-15-2023 13:38:54-debug: run build task Sort some build options to settings.json success in 1216 ms √12%
3-15-2023 13:38:54-debug: Process: heapTotal 221.38MB heapUsed 196.04MB rss 247.11MB
3-15-2023 13:38:54-debug: custom joint texture layouts start12%
3-15-2023 13:38:54-debug: // ---- build task custom joint texture layouts ----
3-15-2023 13:38:54-debug: run build task custom joint texture layouts success in 0 ms √12%
3-15-2023 13:38:54-debug: // ---- build task custom joint physics ----
3-15-2023 13:38:54-debug: custom joint physics start12%
3-15-2023 13:38:54-debug: Process: heapTotal 221.38MB heapUsed 196.06MB rss 247.11MB
3-15-2023 13:38:54-debug: // ---- build task custom joint physics ---- (1ms)
3-15-2023 13:38:54-debug: // ---- build task Fill script data to settings ----
3-15-2023 13:38:54-debug: run build task custom joint physics success in 1 ms √13%
3-15-2023 13:38:54-debug: Process: heapTotal 221.38MB heapUsed 196.08MB rss 247.11MB
3-15-2023 13:38:54-debug: Fill script data to settings start13%
3-15-2023 13:38:54-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 13:38:54-debug: Process: heapTotal 221.38MB heapUsed 196.10MB rss 247.11MB
3-15-2023 13:38:54-debug: Fill scene data to settings start13%
3-15-2023 13:38:54-debug: // ---- build task Fill scene data to settings ----
3-15-2023 13:38:54-debug: run build task Fill scene data to settings success in 0 ms √14%
3-15-2023 13:38:54-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 13:38:54-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 13:38:54-debug: Process: heapTotal 221.38MB heapUsed 196.12MB rss 247.11MB
3-15-2023 13:38:54-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
3-15-2023 13:38:54-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 13:38:54-debug: Process: heapTotal 221.38MB heapUsed 196.25MB rss 247.11MB
3-15-2023 13:38:54-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 13:38:54-debug: options.md5Cache is false.
3-15-2023 13:38:54-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-15-2023 13:38:54-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
3-15-2023 13:38:58-debug: Query all assets info in project
3-15-2023 13:38:58-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 13:38:58-debug: Query asset bundle start0%
3-15-2023 13:38:58-debug:   Number of other assets: 298
3-15-2023 13:38:58-debug: // ---- build task Query asset bundle ----
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 194.38MB rss 246.80MB
3-15-2023 13:38:58-debug:   Number of all scenes: 1
3-15-2023 13:38:58-debug:   Number of all scripts: 1
3-15-2023 13:38:58-debug: // ---- build task Query asset bundle ---- (6ms)
3-15-2023 13:38:58-debug: run build task Query asset bundle success in 6 ms √3%
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 195.92MB rss 246.74MB
3-15-2023 13:38:58-debug: Query and organize assets start3%
3-15-2023 13:38:58-debug: // ---- build task Query and organize assets ----
3-15-2023 13:38:58-debug: Number of scenes: 1
3-15-2023 13:38:58-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 13:38:58-debug: // ---- build task Query and organize assets ---- (6ms)
3-15-2023 13:38:58-debug: run build task Query and organize assets success in 6 ms √7%
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.57MB rss 246.80MB
3-15-2023 13:38:58-debug: Organize scripts start7%
3-15-2023 13:38:58-debug: // ---- build task Organize scripts ----
3-15-2023 13:38:58-debug: sort script group...
3-15-2023 13:38:58-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 13:38:58-debug: // ---- build task Init settings and config ----
3-15-2023 13:38:58-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 13:38:58-debug: Init settings and config start10%
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.60MB rss 246.80MB
3-15-2023 13:38:58-debug: // ---- build task Init settings and config ---- (1ms)
3-15-2023 13:38:58-debug: run build task Init settings and config success in 1 ms √11%
